season,x,y,made_shot
2003-04,199,-1,0
2003-04,13,7,0
2003-04,210,252,0
2003-04,-2,0,0
2003-04,172,128,0
2003-04,1,1,0
2003-04,5,-5,1
2003-04,1,97,1
2003-04,11,8,0
2003-04,149,-5,0
2003-04,233,49,0
2003-04,6,-1,0
2003-04,1,0,1
2003-04,-163,56,0
2003-04,-3,3,0
2003-04,-2,10,0
2003-04,-5,0,0
2003-04,227,13,1
2003-04,-153,199,1
2003-04,-49,25,1
2003-04,-23,17,0
2003-04,207,156,0
2003-04,100,187,0
2003-04,-6,-1,1
2003-04,97,-23,0
2003-04,56,7,0
2003-04,-11,15,0
2003-04,-199,-23,1
2003-04,1,1,0
2003-04,161,53,0
2003-04,-21,8,0
2003-04,159,194,0
2003-04,143,-3,1
2003-04,72,137,0
2003-04,10,-8,1
2003-04,200,66,0
2003-04,-75,66,0
2003-04,-38,68,0
2003-04,-130,53,0
2003-04,1,7,0
2003-04,11,43,1
2003-04,-233,5,0
2003-04,-6,10,0
2003-04,-118,166,0
2003-04,-227,28,0
2003-04,159,92,1
2003-04,0,15,1
2003-04,-44,238,1
2003-04,177,161,0
2003-04,176,-32,0
2003-04,130,-9,0
2003-04,20,8,0
2003-04,-140,115,0
2003-04,-5,46,0
2003-04,123,215,1
2003-04,140,151,0
2003-04,-2,0,1
2003-04,125,220,0
2003-04,51,33,0
2003-04,-133,87,1
2003-04,-228,104,1
2003-04,131,219,0
2003-04,1,1,1
2003-04,-113,36,1
2003-04,146,-14,0
2003-04,-36,17,0
2003-04,-110,15,1
2003-04,47,258,0
2003-04,8,3,1
2003-04,85,-1,0
2003-04,143,-23,0
2003-04,-128,-11,0
2003-04,0,0,0
2003-04,-80,28,1
2003-04,112,69,1
2003-04,-61,-13,1
2003-04,154,209,0
2003-04,-143,41,0
2003-04,-200,212,1
2003-04,169,51,0
2003-04,0,0,0
2003-04,0,0,1
2003-04,0,0,0
2003-04,0,0,0
2003-04,79,120,0
2003-04,77,-3,0
2003-04,46,-1,0
2003-04,133,13,1
2003-04,195,-21,1
2003-04,1,1,1
2003-04,210,128,1
2003-04,186,-28,1
2003-04,176,-6,0
2003-04,-87,36,0
2003-04,15,5,0
2003-04,-204,137,0
2003-04,-2,13,0
2003-04,10,7,1
2003-04,-5,5,1
2003-04,-10,0,0
2003-04,-25,12,0
2003-04,-25,7,0
2003-04,-3,2,1
2003-04,6,20,1
2003-04,69,5,0
2003-04,15,-1,1
2003-04,-199,97,0
2003-04,-26,2,1
2003-04,-3,186,1
2003-04,15,145,0
2003-04,1,5,1
2003-04,6,7,1
2003-04,0,-1,1
2003-04,84,13,0
2003-04,13,13,1
2003-04,18,169,0
2003-04,-77,3,0
2003-04,159,-11,1
2003-04,52,109,0
2003-04,235,-3,0
2003-04,39,31,0
2003-04,-39,191,1
2003-04,138,145,0
2003-04,5,13,1
2003-04,-159,13,0
2003-04,71,214,1
2003-04,52,10,1
2003-04,128,135,1
2003-04,8,33,1
2003-04,77,15,0
2003-04,71,10,1
2003-04,133,146,0
2003-04,189,-28,0
2003-04,0,0,1
2003-04,115,17,1
2003-04,213,56,0
2003-04,0,0,1
2003-04,227,25,0
2003-04,0,0,0
2003-04,0,0,0
2003-04,166,36,1
2003-04,200,8,1
2003-04,0,0,1
2003-04,0,0,1
2003-04,0,0,0
2003-04,0,0,1
2003-04,21,45,0
2003-04,-182,-5,0
2003-04,0,0,1
2003-04,-140,155,0
2003-04,-20,38,1
2003-04,169,176,0
2003-04,-209,40,1
2003-04,0,0,1
2003-04,21,40,1
2003-04,0,0,1
2003-04,0,0,1
2003-04,0,0,1
2003-04,107,97,0
2003-04,0,0,1
2003-04,-176,10,0
2003-04,0,0,0
2003-04,-140,104,0
2003-04,44,0,1
2003-04,136,-11,0
2003-04,-56,202,1
2003-04,54,31,1
2003-04,138,158,0
2003-04,0,0,1
2003-04,-123,-28,1
2003-04,133,-18,0
2003-04,0,189,0
2003-04,72,135,0
2003-04,-105,189,0
2003-04,-79,48,1
2003-04,31,76,0
2003-04,95,72,0
2003-04,23,3,0
2003-04,-5,5,1
2003-04,-48,12,0
2003-04,-13,18,1
2003-04,-28,12,0
2003-04,-2,-13,1
2003-04,43,-16,0
2003-04,23,-1,0
2003-04,1,1,1
2003-04,130,-13,0
2003-04,-184,179,1
2003-04,11,0,0
2003-04,125,183,1
2003-04,151,-9,1
2003-04,107,35,0
2003-04,-25,13,0
2003-04,105,133,0
2003-04,11,2,0
2003-04,0,-3,1
2003-04,-240,13,0
2003-04,210,132,1
2003-04,-51,38,0
2003-04,-202,155,0
2003-04,-61,240,1
2003-04,11,5,1
2003-04,74,117,1
2003-04,-145,-9,0
2003-04,120,105,0
2003-04,66,3,1
2003-04,123,89,0
2003-04,16,68,0
2003-04,-44,26,0
2003-04,-20,0,0
2003-04,-6,0,0
2003-04,10,8,0
2003-04,-6,7,1
2003-04,-18,58,0
2003-04,-6,7,1
2003-04,181,128,0
2003-04,47,17,0
2003-04,67,-16,0
2003-04,80,13,1
2003-04,0,0,0
2003-04,128,-11,1
2003-04,-181,137,0
2003-04,10,196,0
2003-04,159,-19,1
2003-04,0,0,1
2003-04,166,109,0
2003-04,-145,-21,1
2003-04,-138,137,0
2003-04,184,87,0
2003-04,56,74,0
2003-04,67,41,0
2003-04,-64,87,1
2003-04,0,0,0
2003-04,186,33,0
2003-04,11,66,1
2003-04,194,-1,0
2003-04,-89,163,0
2003-04,0,0,1
2003-04,44,163,1
2003-04,-122,0,0
2003-04,0,0,0
2003-04,0,0,1
2003-04,-199,140,1
2003-04,149,3,0
2003-04,-80,71,0
2003-04,-145,76,0
2003-04,-67,31,0
2003-04,-2,7,1
2003-04,-154,48,1
2003-04,-151,191,0
2003-04,26,17,0
2003-04,112,3,0
2003-04,0,-14,1
2003-04,-13,5,1
2003-04,-233,35,0
2003-04,-10,115,0
2003-04,-13,-11,0
2003-04,-4,-10,0
2003-04,0,-1,1
2003-04,1,1,1
2003-04,-136,212,1
2003-04,-195,112,1
2003-04,174,169,0
2003-04,3,-1,0
2003-04,0,2,1
2003-04,1,-14,0
2003-04,-156,114,0
2003-04,-59,97,1
2003-04,232,31,0
2003-04,-148,-14,1
2003-04,-3,2,1
2003-04,95,229,0
2003-04,1,26,0
2003-04,29,0,0
2003-04,5,-5,1
2003-04,0,0,1
2003-04,0,0,0
2003-04,120,68,0
2003-04,0,0,1
2003-04,46,23,0
2003-04,0,0,1
2003-04,-18,51,1
2003-04,186,156,0
2003-04,0,66,0
2003-04,28,38,1
2003-04,202,148,0
2003-04,-187,-5,0
2003-04,0,0,1
2003-04,0,0,1
2003-04,-210,151,0
2003-04,0,0,0
2003-04,0,0,1
2004-05,87,155,0
2004-05,-21,10,1
2004-05,-154,-18,1
2004-05,15,7,1
2004-05,126,102,0
2004-05,128,86,0
2004-05,222,-19,0
2004-05,-123,-14,0
2004-05,-115,215,1
2004-05,230,99,0
2004-05,0,7,1
2004-05,23,229,0
2004-05,102,194,0
2004-05,146,199,1
2004-05,135,-9,0
2004-05,15,5,1
2004-05,171,130,1
2004-05,-33,0,0
2004-05,1,250,0
2004-05,138,135,0
2004-05,0,0,1
2004-05,0,0,1
2004-05,0,0,1
2004-05,220,-6,1
2004-05,-166,206,1
2004-05,64,112,0
2004-05,199,-5,0
2004-05,0,0,0
2004-05,0,0,0
2004-05,-87,5,0
2004-05,135,148,0
2004-05,0,0,1
2004-05,49,77,0
2004-05,0,0,1
2004-05,0,76,0
2004-05,-130,141,0
2004-05,59,7,1
2004-05,-62,41,0
2004-05,-225,71,0
2004-05,0,0,0
2004-05,176,194,1
2004-05,0,0,1
2004-05,49,38,0
2004-05,50,27,0
2004-05,197,158,0
2004-05,23,263,0
2004-05,0,0,1
2004-05,0,0,0
2004-05,0,0,1
2004-05,3,69,0
2004-05,0,0,1
2004-05,72,-19,0
2004-05,0,0,0
2004-05,0,0,1
2004-05,0,0,1
2004-05,0,0,1
2004-05,199,-1,1
2004-05,238,89,0
2004-05,-120,110,0
2004-05,126,-19,0
2004-05,-10,57,0
2004-05,0,0,1
2004-05,-20,46,0
2004-05,0,0,1
2004-05,-13,227,1
2004-05,-125,150,1
2004-05,140,5,0
2004-05,179,17,0
2004-05,0,0,1
2004-05,0,263,0
2004-05,0,0,1
2004-05,0,0,1
2004-05,179,171,1
2004-05,195,174,0
2004-05,51,8,0
2004-05,-105,186,0
2004-05,212,164,0
2004-05,123,120,0
2004-05,66,66,0
2004-05,-3,-5,0
2004-05,-8,0,0
2004-05,0,-9,1
2004-05,133,36,1
2004-05,3,-3,1
2004-05,8,53,0
2004-05,-20,-1,1
2004-05,-184,35,1
2004-05,-97,102,1
2004-05,-186,-21,1
2004-05,126,23,0
2004-05,0,0,0
2004-05,-126,130,0
2004-05,158,84,0
2004-05,-148,2,0
2004-05,-171,141,1
2004-05,-143,209,0
2004-05,-130,-18,1
2004-05,-18,10,1
2004-05,-13,178,0
2004-05,-237,-32,1
2004-05,-5,7,1
2004-05,10,-3,1
2004-05,131,10,0
2004-05,227,66,0
2004-05,-13,258,0
2004-05,8,10,1
2004-05,47,117,1
2004-05,39,17,0
2004-05,-2,-1,1
2004-05,-18,8,1
2004-05,23,13,0
2004-05,118,97,0
2004-05,-48,-23,0
2004-05,-10,0,1
2004-05,-237,35,0
2004-05,-195,84,1
2004-05,144,51,0
2004-05,0,49,1
2004-05,-140,-24,1
2004-05,-118,107,1
2004-05,136,-23,0
2004-05,6,-3,1
2004-05,-6,-1,1
2004-05,-120,100,0
2004-05,130,127,1
2004-05,-72,45,0
2004-05,149,-18,1
2004-05,-5,7,0
2004-05,-10,3,1
2004-05,-102,87,1
2004-05,-179,184,1
2004-05,-228,99,1
2004-05,-118,143,0
2004-05,-197,156,1
2004-05,148,-9,1
2004-05,-20,-3,1
2004-05,69,8,1
2004-05,194,151,0
2004-05,11,-1,0
2004-05,166,77,0
2004-05,136,206,0
2004-05,16,0,0
2004-05,-3,-1,1
2004-05,148,-39,0
2004-05,0,0,1
2004-05,0,0,1
2004-05,0,0,1
2004-05,0,0,1
2004-05,-79,132,0
2004-05,-57,77,1
2004-05,5,258,1
2004-05,75,169,0
2004-05,-214,122,1
2004-05,0,0,1
2004-05,-8,77,0
2004-05,-28,258,0
2004-05,136,61,0
2004-05,110,156,0
2004-05,-13,81,0
2004-05,-10,41,1
2004-05,-5,-6,1
2004-05,-237,-24,0
2004-05,-3,33,0
2004-05,62,127,1
2004-05,-10,28,0
2004-05,-5,26,1
2004-05,18,48,1
2004-05,15,-8,0
2004-05,-6,8,0
2004-05,3,8,1
2004-05,21,10,1
2004-05,-20,5,0
2004-05,-3,0,1
2004-05,123,120,0
2004-05,-3,10,1
2004-05,3,250,0
2004-05,-3,22,1
2004-05,1,1,1
2004-05,28,164,0
2004-05,0,0,0
2004-05,0,0,1
2004-05,192,176,0
2004-05,0,0,0
2004-05,0,0,1
2004-05,-136,5,1
2004-05,-140,46,0
2004-05,0,0,1
2004-05,57,109,0
2004-05,233,0,1
2004-05,-184,18,0
2004-05,-105,10,0
2004-05,-64,30,0
2004-05,-218,125,0
2004-05,146,-13,0
2004-05,-5,2,1
2004-05,0,-6,1
2004-05,29,15,1
2004-05,-11,5,1
2004-05,-13,49,0
2004-05,95,118,1
2004-05,-13,8,1
2004-05,85,120,1
2004-05,-16,-6,1
2004-05,-140,68,0
2004-05,140,53,0
2004-05,-20,10,1
2004-05,-11,68,1
2004-05,6,-18,1
2004-05,47,35,1
2004-05,174,-23,0
2004-05,90,174,1
2004-05,-5,248,1
2004-05,-182,171,1
2004-05,225,-8,0
2004-05,-141,79,0
2004-05,94,48,1
2004-05,-215,128,0
2004-05,51,0,0
2004-05,-149,140,1
2004-05,-77,10,1
2004-05,-103,199,0
2004-05,-168,38,1
2004-05,-214,28,1
2004-05,174,48,1
2004-05,20,10,1
2004-05,-16,13,1
2004-05,28,242,0
2004-05,11,10,1
2004-05,21,8,1
2004-05,-2,35,0
2004-05,-163,61,1
2004-05,-23,13,1
2004-05,-5,8,1
2004-05,-6,3,1
2004-05,-6,187,1
2004-05,-151,100,1
2004-05,125,97,0
2004-05,123,171,0
2004-05,-61,22,0
2004-05,149,194,1
2004-05,-28,-1,0
2004-05,0,5,1
2004-05,-2,7,1
2004-05,-102,123,1
2004-05,-18,243,0
2004-05,153,135,0
2004-05,0,0,1
2004-05,0,0,1
2004-05,0,265,0
2004-05,179,46,1
2004-05,0,0,1
2004-05,-28,51,0
2004-05,-128,220,0
2004-05,0,0,1
2004-05,-75,133,1
2004-05,0,0,1
2004-05,192,28,0
2004-05,0,0,1
2004-05,105,-5,0
2004-05,0,0,1
2004-05,-122,20,0
2004-05,46,229,0
2004-05,179,7,0
2004-05,-43,15,0
2004-05,0,0,0
2004-05,0,0,1
2004-05,-49,81,0
2004-05,-164,56,0
2004-05,0,0,1
2004-05,-80,20,0
2004-05,-13,137,0
2004-05,-141,35,0
2004-05,0,0,1
2004-05,71,76,0
2004-05,-186,69,0
2004-05,59,31,1
2004-05,-204,156,0
2004-05,0,0,0
2004-05,108,28,1
2004-05,-26,64,1
2004-05,225,12,0
2004-05,-11,155,0
2004-05,-158,105,0
2004-05,-125,183,0
2004-05,-6,194,1
2004-05,61,33,1
2004-05,154,40,1
2004-05,186,115,0
2004-05,-204,58,0
2004-05,-168,-3,0
2004-05,31,54,0
2004-05,0,0,1
2004-05,0,0,1
2004-05,0,0,1
2004-05,169,72,1
2004-05,172,110,0
2004-05,164,-19,1
2004-05,174,76,0
2004-05,-167,118,0
2004-05,164,48,0
2004-05,-16,-5,1
2004-05,140,196,1
2004-05,-6,-6,1
2004-05,133,71,0
2004-05,126,122,0
2004-05,56,10,1
2004-05,207,133,0
2004-05,-77,153,0
2004-05,-8,0,1
2004-05,-5,-5,1
2004-05,66,22,1
2004-05,15,-3,1
2004-05,-230,-14,0
2004-05,-18,56,1
2004-05,182,26,0
2004-05,52,7,0
2004-05,-6,5,1
2004-05,-54,173,1
2004-05,20,8,0
2004-05,-23,-3,1
2004-05,172,48,1
2004-05,140,140,0
2004-05,171,-14,1
2004-05,-168,5,1
2004-05,-97,135,0
2004-05,-125,-14,0
2004-05,-2,0,1
2004-05,0,-9,1
2004-05,-200,17,1
2004-05,0,2,1
2004-05,171,122,0
2004-05,72,13,0
2004-05,-141,161,0
2004-05,92,-13,0
2004-05,-156,187,0
2004-05,20,3,0
2004-05,-10,-8,0
2004-05,15,0,1
2004-05,-3,0,1
2004-05,74,143,1
2004-05,74,196,0
2004-05,-33,102,1
2004-05,159,86,1
2004-05,-214,137,0
2004-05,0,0,0
2004-05,195,-9,0
2004-05,154,202,0
2004-05,0,0,0
2004-05,-100,169,0
2004-05,-97,191,0
2004-05,-154,-14,1
2004-05,146,173,0
2004-05,-31,99,0
2004-05,0,0,1
2004-05,13,49,1
2004-05,62,2,0
2004-05,11,-1,1
2004-05,-10,51,0
2004-05,-135,104,1
2004-05,141,51,0
2004-05,-10,-5,1
2004-05,-146,66,0
2004-05,-138,174,1
2004-05,169,72,0
2004-05,71,22,0
2004-05,230,0,0
2004-05,49,17,1
2004-05,0,0,0
2004-05,36,2,1
2004-05,210,378,0
2004-05,112,135,1
2004-05,-44,13,1
2004-05,153,192,1
2004-05,28,17,1
2004-05,0,0,1
2004-05,110,168,1
2004-05,-107,178,1
2004-05,166,118,0
2004-05,153,123,0
2004-05,128,92,1
2004-05,-82,155,1
2004-05,0,0,1
2004-05,0,0,1
2004-05,228,5,1
2004-05,-113,162,1
2004-05,-141,168,0
2004-05,0,0,1
2004-05,-6,214,0
2004-05,182,43,0
2004-05,0,0,1
2004-05,169,181,0
2004-05,0,0,1
2004-05,-235,-5,0
2004-05,0,0,0
2004-05,0,0,1
2004-05,79,5,0
2004-05,-110,23,0
2004-05,31,23,1
2004-05,6,-6,1
2004-05,13,10,0
2004-05,18,10,1
2004-05,126,110,0
2004-05,138,-23,0
2004-05,135,28,1
2004-05,235,92,1
2004-05,0,40,1
2004-05,56,-6,1
2004-05,195,160,1
2004-05,-38,-8,0
2004-05,210,122,0
2004-05,-199,99,0
2004-05,0,3,1
2004-05,0,-3,1
2004-05,3,220,0
2004-05,80,243,0
2004-05,0,0,1
2004-05,-95,20,0
2004-05,-112,30,1
2004-05,-128,155,0
2004-05,-158,132,0
2004-05,-80,10,0
2004-05,-192,-6,0
2004-05,-64,140,0
2004-05,-133,26,0
2004-05,-164,5,1
2004-05,209,140,0
2004-05,179,13,0
2004-05,169,-1,0
2004-05,0,0,0
2004-05,-153,143,0
2004-05,-89,8,0
2004-05,143,3,0
2004-05,46,25,1
2004-05,85,25,0
2004-05,6,48,0
2004-05,-179,135,0
2004-05,159,240,1
2004-05,-5,0,1
2004-05,-5,-1,1
2004-05,6,30,0
2004-05,5,69,0
2004-05,-8,-1,1
2004-05,-5,-5,0
2004-05,-3,-3,1
2004-05,207,161,1
2004-05,158,0,0
2004-05,-5,0,1
2004-05,195,151,1
2004-05,-5,-3,1
2004-05,-20,245,0
2004-05,-133,138,0
2004-05,192,10,0
2004-05,-13,112,1
2004-05,-41,25,0
2004-05,-13,64,0
2004-05,200,146,0
2004-05,-8,45,1
2004-05,-174,-9,1
2004-05,-5,95,0
2004-05,3,17,0
2004-05,15,3,1
2004-05,64,61,0
2004-05,-6,0,1
2004-05,-186,56,1
2004-05,51,176,1
2004-05,-163,140,0
2004-05,-11,3,1
2004-05,-64,33,0
2004-05,102,155,1
2004-05,-131,153,0
2004-05,-97,233,0
2004-05,149,0,1
2004-05,184,-26,1
2004-05,169,-18,0
2004-05,194,-18,1
2004-05,-105,28,1
2004-05,61,22,0
2004-05,199,45,0
2004-05,-194,-5,1
2004-05,0,0,1
2004-05,146,25,0
2004-05,0,0,0
2004-05,-169,-3,0
2004-05,0,0,0
2004-05,-41,64,0
2004-05,163,0,1
2004-05,-184,-6,0
2004-05,-169,-6,0
2004-05,-186,15,0
2004-05,87,-5,1
2004-05,-191,181,1
2004-05,-171,-1,1
2004-05,0,0,0
2004-05,0,0,1
2004-05,61,109,0
2004-05,-69,212,1
2004-05,-8,3,1
2004-05,39,54,0
2004-05,-182,26,0
2004-05,-11,0,1
2004-05,-181,59,0
2004-05,-16,0,1
2004-05,140,-14,0
2004-05,158,179,0
2004-05,-8,-1,1
2004-05,-8,0,1
2004-05,-174,132,0
2004-05,-164,105,0
2004-05,5,-1,1
2004-05,-43,-9,0
2004-05,24,25,0
2004-05,-71,36,1
2004-05,0,0,1
2004-05,-94,0,1
2004-05,0,0,0
2004-05,-140,8,1
2004-05,-189,13,1
2004-05,80,151,0
2004-05,0,0,1
2004-05,164,-5,0
2004-05,0,0,0
2004-05,0,0,1
2004-05,0,0,1
2004-05,100,166,0
2004-05,72,260,0
2004-05,0,0,0
2004-05,61,242,1
2004-05,-174,179,0
2004-05,-62,156,0
2004-05,0,0,0
2004-05,141,100,1
2004-05,0,0,0
2004-05,149,3,1
2004-05,113,148,0
2004-05,243,38,1
2004-05,241,28,1
2004-05,29,-3,0
2004-05,100,225,0
2004-05,-8,112,0
2004-05,146,-31,0
2004-05,-29,2,0
2004-05,0,0,1
2004-05,-25,56,0
2004-05,153,89,1
2004-05,-233,40,0
2004-05,0,0,1
2004-05,0,0,1
2004-05,0,0,1
2004-05,0,0,1
2004-05,0,0,0
2004-05,-189,104,1
2004-05,0,0,1
2004-05,16,258,0
2004-05,0,0,0
2004-05,148,107,0
2004-05,-125,97,0
2004-05,0,0,1
2004-05,144,61,1
2004-05,0,0,1
2004-05,-184,179,0
2004-05,182,71,0
2004-05,15,5,0
2004-05,-80,233,0
2004-05,33,122,0
2004-05,-3,-1,1
2004-05,-13,0,1
2004-05,13,10,1
2004-05,-3,-6,1
2004-05,-195,158,0
2004-05,74,13,0
2004-05,0,-5,1
2004-05,148,196,1
2004-05,0,248,1
2004-05,105,235,0
2004-05,-5,0,1
2004-05,16,17,1
2004-05,-20,51,1
2004-05,-13,0,1
2004-05,0,5,1
2004-05,0,-6,1
2004-05,-5,-1,1
2004-05,-105,-8,1
2004-05,-6,-8,0
2004-05,79,-6,0
2004-05,189,-24,0
2004-05,190,-18,1
2004-05,-154,158,0
2004-05,3,-8,1
2004-05,5,56,0
2004-05,-6,194,1
2004-05,0,-3,1
2004-05,-199,-32,1
2004-05,154,46,0
2004-05,23,7,1
2004-05,-43,242,1
2004-05,158,-28,0
2004-05,34,13,0
2004-05,-5,-5,1
2004-05,212,26,0
2004-05,-2,252,0
2004-05,39,0,1
2004-05,149,36,0
2004-05,10,0,1
2004-05,149,197,1
2004-05,-23,0,1
2004-05,3,63,0
2004-05,31,0,0
2004-05,-146,202,0
2004-05,10,2,0
2004-05,-172,179,0
2004-05,3,0,0
2004-05,-131,99,1
2004-05,-118,169,0
2004-05,0,0,0
2004-05,0,0,1
2004-05,0,0,0
2004-05,-79,35,0
2004-05,0,0,1
2004-05,-215,138,0
2004-05,-149,7,1
2004-05,0,0,1
2004-05,176,59,0
2004-05,-140,66,0
2004-05,0,0,1
2004-05,69,33,1
2004-05,-94,36,0
2004-05,0,0,1
2004-05,-163,191,0
2004-05,72,28,1
2004-05,0,0,0
2004-05,0,0,1
2004-05,110,145,1
2004-05,-153,151,1
2004-05,0,0,0
2004-05,187,20,0
2004-05,-145,164,0
2004-05,-8,255,1
2004-05,179,174,0
2004-05,52,71,0
2004-05,0,189,0
2004-05,0,0,1
2004-05,-143,173,0
2004-05,-136,160,0
2004-05,69,-23,0
2004-05,8,43,0
2004-05,0,0,1
2004-05,0,0,1
2004-05,28,64,1
2004-05,87,187,0
2004-05,-3,115,0
2004-05,-115,219,0
2004-05,69,63,1
2004-05,167,102,1
2004-05,156,120,0
2004-05,-184,-26,0
2004-05,-118,-18,1
2004-05,100,-13,1
2004-05,77,212,1
2004-05,-207,86,1
2004-05,151,31,0
2004-05,0,0,0
2004-05,0,0,1
2004-05,128,23,0
2004-05,0,0,1
2004-05,0,0,0
2004-05,232,49,1
2004-05,-120,15,0
2004-05,-56,-5,1
2004-05,0,0,1
2004-05,-189,135,1
2004-05,0,0,1
2004-05,-8,257,0
2004-05,159,36,0
2004-05,0,0,1
2004-05,223,5,1
2004-05,-171,135,0
2004-05,148,7,0
2004-05,-209,7,1
2004-05,26,-6,0
2004-05,16,28,1
2004-05,-204,148,0
2004-05,18,23,0
2004-05,-113,227,1
2004-05,47,-1,0
2004-05,-59,13,0
2004-05,0,0,1
2004-05,182,166,0
2004-05,-113,225,0
2004-05,197,43,0
2004-05,-33,46,0
2004-05,0,0,1
2004-05,0,0,1
2004-05,-20,91,1
2004-05,69,206,0
2004-05,0,0,1
2004-05,0,0,1
2004-05,-210,89,1
2004-05,-195,133,0
2004-05,21,229,0
2004-05,0,0,1
2004-05,0,0,1
2004-05,0,0,1
2004-05,0,0,1
2004-05,-230,41,1
2004-05,6,58,1
2004-05,-112,-3,1
2004-05,-151,138,0
2004-05,0,0,1
2004-05,-79,0,1
2004-05,-62,179,0
2004-05,0,0,1
2004-05,0,0,1
2004-05,167,-8,0
2004-05,51,31,0
2004-05,-141,0,0
2004-05,56,18,0
2004-05,-13,91,0
2004-05,149,31,0
2004-05,-57,89,1
2004-05,38,146,1
2004-05,-181,17,0
2004-05,90,0,1
2004-05,220,104,0
2004-05,10,12,1
2004-05,-99,156,1
2004-05,36,49,0
2004-05,1,51,1
2004-05,130,155,1
2004-05,-192,-18,0
2004-05,39,28,0
2004-05,18,31,1
2004-05,95,242,0
2004-05,-18,3,1
2004-05,102,-1,1
2004-05,102,184,0
2004-05,-49,63,1
2004-05,-123,110,0
2004-05,21,22,1
2004-05,-169,56,0
2004-05,-145,148,0
2004-05,16,36,0
2004-05,21,18,1
2004-05,16,20,1
2004-05,-171,33,1
2004-05,0,0,0
2004-05,-61,84,1
2004-05,-123,89,0
2004-05,172,54,1
2004-05,69,5,0
2004-05,-176,46,1
2004-05,44,120,0
2004-05,128,133,0
2004-05,-3,0,0
2004-05,-94,115,0
2004-05,166,138,0
2004-05,-100,117,0
2004-05,5,-6,1
2004-05,197,-26,0
2004-05,-2,3,0
2004-05,1,-1,0
2004-05,-11,-1,1
2004-05,13,0,1
2004-05,-156,-21,1
2004-05,21,3,0
2004-05,3,-6,1
2004-05,154,-23,0
2004-05,-2,-1,0
2004-05,-5,-5,1
2004-05,141,0,0
2004-05,84,22,1
2004-05,3,-11,1
2004-05,-153,189,1
2004-05,212,-13,1
2004-05,-223,53,1
2004-05,-10,10,0
2004-05,-102,179,1
2004-05,-3,-3,1
2004-05,167,-16,1
2004-05,110,233,1
2004-05,126,209,0
2004-05,-237,58,1
2004-05,232,74,1
2004-05,172,20,1
2004-05,125,133,0
2004-05,0,-11,1
2004-05,190,-18,0
2004-05,-2,0,1
2004-05,-25,-3,0
2004-05,233,-3,0
2004-05,-154,41,0
2004-05,0,0,1
2004-05,72,194,0
2004-05,-87,2,0
2004-05,0,0,1
2004-05,3,45,0
2004-05,13,117,0
2004-05,5,68,1
2004-05,10,66,1
2004-05,-75,53,0
2004-05,-64,179,1
2004-05,23,107,1
2004-05,197,163,0
2004-05,0,0,1
2004-05,0,0,1
2004-05,218,125,0
2004-05,-31,100,1
2004-05,87,7,0
2004-05,94,20,1
2004-05,-159,204,0
2004-05,72,-1,0
2004-05,-159,151,1
2004-05,89,22,0
2004-05,-61,15,1
2004-05,29,86,0
2004-05,15,63,1
2004-05,92,71,1
2004-05,16,71,0
2004-05,118,3,1
2004-05,-179,176,0
2004-05,0,0,0
2004-05,0,0,1
2004-05,163,110,0
2004-05,0,0,1
2004-05,0,0,1
2004-05,-141,123,0
2004-05,205,-6,0
2004-05,28,36,1
2004-05,59,66,0
2004-05,34,104,0
2004-05,-99,61,1
2004-05,176,169,1
2004-05,194,178,0
2004-05,-2,0,1
2004-05,-2,243,0
2004-05,0,-3,1
2004-05,141,-1,0
2004-05,69,166,0
2004-05,140,95,0
2004-05,16,0,0
2004-05,77,135,0
2004-05,5,0,1
2004-05,8,13,0
2004-05,-25,17,0
2004-05,225,-18,0
2004-05,-5,0,1
2004-05,205,31,1
2004-05,-205,-26,1
2004-05,163,35,0
2004-05,1,0,1
2004-05,-16,13,1
2004-05,-2,2,1
2004-05,110,148,0
2004-05,-223,-21,0
2004-05,156,-9,0
2004-05,-6,0,1
2004-05,3,0,1
2004-05,187,-8,1
2004-05,-126,176,0
2004-05,95,230,0
2004-05,181,125,1
2004-05,177,-13,0
2004-05,-21,0,1
2004-05,146,207,0
2004-05,3,-6,1
2004-05,-191,-8,0
2004-05,112,215,0
2004-05,167,-23,0
2004-05,149,146,1
2004-05,1,1,1
2004-05,-148,45,1
2004-05,57,209,0
2004-05,3,0,1
2004-05,20,-1,0
2004-05,11,7,1
2004-05,15,-1,0
2004-05,-62,168,0
2004-05,21,-3,0
2004-05,3,-1,1
2004-05,-3,-11,0
2004-05,120,212,0
2004-05,161,95,0
2004-05,-57,102,0
2004-05,-225,91,1
2004-05,0,41,1
2004-05,-2,38,1
2004-05,-31,158,1
2004-05,-225,102,0
2004-05,-57,-11,0
2004-05,-159,-11,0
2004-05,-13,-3,1
2004-05,179,164,0
2004-05,67,23,0
2004-05,-187,102,1
2004-05,16,-5,0
2004-05,107,238,0
2004-05,41,291,0
2004-05,-54,58,0
2004-05,38,3,0
2004-05,-2,2,1
2004-05,-169,87,0
2004-05,-174,-13,0
2004-05,11,10,0
2004-05,-3,206,1
2004-05,0,8,0
2004-05,161,138,0
2004-05,110,174,0
2004-05,0,-6,1
2004-05,1,54,0
2004-05,-99,-3,1
2004-05,148,137,1
2004-05,3,0,1
2004-05,1,35,0
2004-05,11,56,0
2004-05,-5,2,1
2004-05,-52,71,0
2004-05,6,0,1
2004-05,179,15,1
2004-05,43,54,1
